,Uid,rainfall_in
1550,-159.44305_22.22325,62.0675239563
1551,-159.44969_22.22447,63.4877204895
1552,-159.46524_22.22187,70.1376647949
1553,-159.45986_22.22397,67.8260345459
1554,-159.45961_22.22418,66.9187850952
1555,-159.45809_22.19987,81.1635284424
1556,-159.45735_22.19781,82.88540649409998
1557,-159.45683_22.20169,79.63303375239998
1558,-159.45525_22.18761,92.5334320068
1559,-159.43849_22.21873,62.945098877
1560,-159.43783_22.21470,65.21138763430001
1561,-159.47413_22.20027,83.76583862299998
1562,-159.49448_22.21471,75.7899703979
1563,-159.48525_22.21019,78.3133621216
1564,-159.48058_22.21188,77.46543121339998
1565,-159.47075_22.22350,71.30695343020001
1566,-159.49155_22.22183,72.6507568359
1567,-159.49716_22.20832,78.2128829956
1568,-159.49726_22.20807,79.60061645509998
1569,-159.49511_22.20603,79.3613739014
1570,-159.49579_22.20575,80.8119659424
1571,-159.49581_22.20633,79.3613739014
1572,-159.49664_22.20669,79.60061645509998
1573,-159.49338_22.20407,80.70608520509998
1574,-159.49386_22.20389,80.70608520509998
1575,-159.51181_22.20223,87.5338134766
1576,-159.55325_22.20222,107.118797302
1577,-159.55342_22.20078,108.410583496
1578,-159.55489_22.20419,105.732795715
1579,-159.54679_22.20823,99.62069702149999
1580,-159.54714_22.20855,97.7280044556
1581,-159.54860_22.20827,99.1289596558
1582,-159.54937_22.22264,85.1300201416
1583,-159.54895_22.22339,85.1300201416
1584,-159.54637_22.22313,84.2783355713
1585,-159.54977_22.22368,85.1300201416
1586,-159.54953_22.22430,82.91622161869999
1587,-159.55237_22.22266,86.17420959469999
1588,-159.55281_22.22331,87.2933349609
1589,-159.55278_22.22398,87.2933349609
1590,-159.55141_22.22295,86.17420959469999
1591,-159.55169_22.22437,83.92790222169998
1592,-159.55152_22.22449,83.92790222169998
1593,-159.55021_22.22426,82.91622161869999
1594,-159.55412_22.22292,87.2933349609
1595,-159.54576_22.22048,85.7243881226
1596,-159.54611_22.22031,86.54349517819999
1597,-159.54342_22.21785,87.0788192749
1598,-159.54378_22.21763,87.9488601685
1599,-159.54609_22.21948,88.9173202515
1600,-159.54578_22.21971,85.7243881226
1601,-159.56635_22.22014,96.6784362793
1602,-159.56518_22.22014,95.5589370728
1603,-159.57941_22.22210,96.7266921997
1604,-159.49476_22.20465,80.8119659424
1605,-159.55532_22.20330,108.598518372
1606,-159.41205_22.21526,60.5771331787
1607,-159.38195_22.06272,71.17891693120002
1608,-159.38280_22.06244,71.17891693120002
1609,-159.38209_22.06112,70.6703491211
1610,-159.38190_22.06092,70.6703491211
1611,-159.38094_22.06216,69.9983520508
1612,-159.38190_22.06243,71.17891693120002
1613,-159.38034_22.06138,69.5147399902
1614,-159.35973_22.06486,60.1198120117
1615,-159.36078_22.09640,66.31978607180001
1616,-159.36167_22.09709,68.1672973633
1617,-159.36079_22.09783,66.31978607180001
1618,-159.36116_22.09855,67.4178695679
1619,-159.36197_22.09827,69.3372879028
1620,-159.33798_22.18199,51.192085266099994
1621,-159.32805_22.07641,45.2620124817
1622,-159.34073_22.05472,48.7351799011
1623,-159.36616_22.05966,62.6003417969
1624,-159.37721_22.07347,69.9351119995
1625,-159.43935_22.17238,104.36649322500001
1626,-159.31505_22.14709,48.813816070600005
1627,-159.44589_22.22187,62.7880973816
1628,-159.37794_22.07403,71.3724822998
1629,-159.37814_22.07298,70.78368377690002
1630,-159.37667_22.07209,69.4346923828
1631,-159.37437_22.07493,68.5277709961
1632,-159.36824_22.07168,64.2397232056
1633,-159.37025_22.07478,65.80908966060001
1634,-159.36850_22.07386,65.80908966060001
1635,-159.36403_22.07294,62.9990234375
1636,-159.36637_22.07175,64.2397232056
1637,-159.49876_22.20255,83.3514938354
1638,-159.49901_22.20245,83.3514938354
1639,-159.50137_22.20207,84.0475540161
1640,-159.50231_22.20270,84.0475540161
1641,-159.49508_22.21027,78.0261306763
1642,-159.49541_22.21107,76.83080291749998
1643,-159.50614_22.20198,85.6429901123
1644,-159.50693_22.20145,87.9194107056
1645,-159.50641_22.20105,87.9194107056
1646,-159.49568_22.20280,82.4639282227
1647,-159.49861_22.20136,84.73807525629998
1648,-159.38980_22.05931,73.90380096439999
1649,-159.39043_22.06057,74.51384735109998
1650,-159.38996_22.06262,75.14752960209998
1651,-159.38986_22.06319,75.14752960209998
1652,-159.38804_22.06102,73.1829910278
1653,-159.38853_22.06016,74.51384735109998
1654,-159.38652_22.06092,73.1829910278
1655,-159.38632_22.06158,73.1829910278
1656,-159.39222_22.06118,75.8489151001
1657,-159.37551_22.05727,66.412651062
1658,-159.37856_22.05728,67.4851913452
1659,-159.37683_22.06046,67.2663650513
1660,-159.37811_22.05590,67.4851913452
1661,-159.37897_22.05912,67.9123687744
1662,-159.37924_22.06098,68.3745346069
1663,-159.37912_22.06127,68.3745346069
1664,-159.37875_22.06035,68.3745346069
1665,-159.31514_22.08871,41.5080871582
1666,-159.31719_22.08902,42.3316192627
1667,-159.31629_22.08811,41.5080871582
1668,-159.31534_22.08784,41.5080871582
1669,-159.31785_22.08392,41.8513679504
1670,-159.31650_22.08526,41.9441757202
1671,-159.31745_22.08575,41.9441757202
1672,-159.31773_22.08555,41.9441757202
1673,-159.31925_22.08552,42.6040000916
1674,-159.31579_22.08589,41.3887710571
1675,-159.37400_22.05968,65.7603378296
1676,-159.37209_22.05799,64.69921875
1677,-159.37223_22.05832,64.69921875
1678,-159.37490_22.05813,65.7603378296
1679,-159.34798_22.05894,52.426357269300006
1680,-159.34056_22.05982,49.1742515564
1681,-159.37763_22.05422,67.0687713623
1682,-159.37741_22.05522,67.0687713623
1683,-159.37708_22.05528,66.412651062
1684,-159.37553_22.05378,65.9999084473
1685,-159.37600_22.05450,65.9999084473
1686,-159.37624_22.05454,65.9999084473
1687,-159.37701_22.05448,65.9999084473
1688,-159.37791_22.05570,67.4851913452
1689,-159.37747_22.05587,67.4851913452
1690,-159.37043_22.05580,63.279804229700005
1691,-159.32766_22.07182,44.310455322299994
1692,-159.32127_22.06072,43.067260742200006
1693,-159.32818_22.18437,44.8697967529
1694,-159.47849_22.21825,74.1329345703
1695,-159.35852_22.07017,59.2599411011
1696,-159.35810_22.07453,59.461578369099996
1697,-159.37519_22.06869,68.5431365967
1698,-159.50523_22.19987,86.95400238040001
1699,-159.36351_22.10094,70.5939407349
1700,-159.36752_22.10116,75.05527496339998
1701,-159.35724_22.08677,61.2723197937
1702,-159.36717_22.09534,70.98817443850001
1703,-159.40715_22.21104,63.643775939899996
1704,-159.40357_22.21082,63.0668373108
1705,-159.38633_22.05549,72.121887207
1706,-159.39168_22.05694,74.6451873779
1707,-159.39152_22.05672,74.6451873779
1708,-159.39236_22.05526,74.6451873779
1709,-159.39269_22.05548,74.6451873779
1710,-159.36890_22.05846,63.6462173462
1711,-159.36770_22.06000,62.9196853638
1712,-159.37592_22.06210,67.6948471069
1713,-159.37566_22.06253,67.6948471069
1714,-159.37358_22.06306,66.5675048828
1715,-159.37418_22.06318,66.5675048828
1716,-159.37317_22.06353,66.5675048828
1717,-159.37596_22.06511,68.1195602417
1718,-159.38048_22.10272,93.515335083
1719,-159.37836_22.10218,88.29315185549999
1720,-159.38335_22.10515,98.83452606200001
1721,-159.37256_22.10461,81.72858428959998
1722,-159.37279_22.10286,84.5498962402
1723,-159.37629_22.10430,87.45217132569998
1724,-159.37225_22.09901,78.30463409419998
1725,-159.40537_22.20729,66.55127716060001
1726,-159.40553_22.20737,66.55127716060001
1727,-159.39277_22.20452,65.7238540649
1728,-159.39318_22.20880,63.0287818909
1729,-159.39046_22.20485,65.238571167
1730,-159.39400_22.20580,66.178024292
1731,-159.42833_22.18847,84.95734405519998
1732,-159.43113_22.18056,94.9752197266
1733,-159.50042_22.20223,83.3514938354
1734,-159.50080_22.20233,83.3514938354
1735,-159.50486_22.20192,84.76676177979999
1736,-159.50363_22.20210,84.76676177979999
1737,-159.50217_22.20180,84.0475540161
1738,-159.33877_22.10073,52.802406311000006
1739,-159.32857_22.09982,47.746810913100006
1740,-159.34178_22.10414,56.1521606445
1741,-159.34105_22.10364,54.7620925903
1742,-159.32988_22.09744,47.350463867200006
1743,-159.49972_22.20338,83.3514938354
1744,-159.49748_22.20539,81.1237564087
1745,-159.49836_22.20611,79.60061645509998
1746,-159.49764_22.20684,79.60061645509998
1747,-159.49934_22.20245,83.3514938354
1748,-159.37333_22.07729,69.0417022705
1749,-159.36932_22.07646,66.1797103882
1750,-159.35448_22.08540,58.156929016099994
1751,-159.36541_22.07987,63.7223510742
1752,-159.36358_22.07994,62.321929931599996
1753,-159.35629_22.08116,58.7026100159
1754,-159.37162_22.07644,67.58950042720001
1755,-159.35720_22.08291,60.2292747498
1756,-159.35732_22.08400,60.2292747498
1757,-159.35991_22.08367,61.610496521
1758,-159.30660_22.13523,44.4749298096
1759,-159.30638_22.13474,44.4749298096
1760,-159.30632_22.13457,44.4749298096
1761,-159.30628_22.13560,44.4749298096
1762,-159.30582_22.13451,44.4749298096
1763,-159.30571_22.13518,44.4749298096
1764,-159.30562_22.13595,44.4749298096
1765,-159.30550_22.13574,44.4749298096
1766,-159.30600_22.13310,44.4851989746
1767,-159.30554_22.13327,44.4851989746
1768,-159.30529_22.13356,44.4851989746
1769,-159.30482_22.13372,43.696811676
1770,-159.30486_22.13391,43.696811676
1771,-159.33003_22.09265,47.6694602966
1772,-159.31935_22.08602,42.6040000916
1773,-159.35507_21.98782,44.4649581909
1774,-159.36547_21.99050,48.6110801697
1775,-159.33884_22.08703,50.249286651599995
1776,-159.36009_22.03801,56.7236480713
1777,-159.33642_22.04653,46.5830802917
1778,-159.33899_22.04842,47.341438293500005
1779,-159.33446_22.05319,46.0435714722
1780,-159.33537_22.05375,46.8750953674
1781,-159.33526_22.05430,46.8750953674
1782,-159.33454_22.05426,46.8750953674
1783,-159.34078_22.05447,48.7351799011
1784,-159.33840_22.05430,47.74139785770001
1785,-159.33872_22.05670,47.8625450134
1786,-159.33902_22.05868,49.0346603394
1787,-159.33911_22.05847,49.0346603394
1788,-159.33854_22.05743,47.8625450134
1789,-159.33894_22.05640,47.8625450134
1790,-159.33906_22.05616,48.8851966858
1791,-159.33835_22.05569,47.8625450134
1792,-159.34013_22.05812,49.0346603394
1793,-159.34726_22.05813,52.426357269300006
1794,-159.34115_22.06006,49.1742515564
1795,-159.34359_22.06116,51.4297637939
1796,-159.33993_22.05901,49.0346603394
1797,-159.34283_22.05860,50.1145591736
1798,-159.34457_22.05816,51.258251190200006
1799,-159.34512_22.05903,51.258251190200006
1800,-159.34532_22.05884,51.258251190200006
1801,-159.34430_22.05669,51.062442779499996
1802,-159.34490_22.05666,51.062442779499996
1803,-159.34455_22.05711,51.062442779499996
1804,-159.34152_22.05734,49.9408340454
1805,-159.34216_22.05741,49.9408340454
1806,-159.34323_22.05544,49.9408340454
1807,-159.34230_22.05518,49.7642364502
1808,-159.34506_22.05378,50.8630485535
1809,-159.34624_22.05434,51.987842559799994
1810,-159.35390_22.04758,54.647033691400004
1811,-159.38525_22.06756,73.6900253296
1812,-159.36797_22.05682,62.254062652600005
1813,-159.36264_22.06028,60.7597770691
1814,-159.37336_22.05247,64.6197128296
1815,-159.37187_22.05381,63.913166046099995
1816,-159.37179_22.05292,63.608726501499994
1817,-159.37500_22.06112,67.2663650513
1818,-159.37875_22.05628,67.4851913452
1819,-159.37639_22.06148,67.2663650513
1820,-159.37783_22.05918,67.9123687744
1821,-159.37607_22.05940,66.8338012695
1822,-159.37856_22.06094,68.3745346069
1823,-159.36180_22.04686,59.0086784363
1824,-159.36201_22.04587,58.73695755
1825,-159.37502_22.05279,65.66849517819999
1826,-159.36605_22.04846,61.0395050049
1827,-159.36770_22.04936,61.295291900600006
1828,-159.36826_22.04953,62.316425323500006
1829,-159.38434_22.05438,70.44384765630001
1830,-159.38340_22.05521,69.2756347656
1831,-159.38344_22.05554,69.7206497192
1832,-159.36588_22.05274,60.5820960999
1833,-159.38863_22.05831,73.90380096439999
1834,-159.38788_22.05870,72.6228561401
1835,-159.38786_22.05765,72.6228561401
1836,-159.38750_22.05738,72.121887207
1837,-159.38885_22.05934,73.90380096439999
1838,-159.39303_22.06261,78.0012969971
1839,-159.39378_22.06303,78.0012969971
1840,-159.39372_22.06350,78.0012969971
1841,-159.39326_22.06338,78.0012969971
1842,-159.39390_22.06488,78.84940338129998
1843,-159.36918_22.05291,62.6071128845
1844,-159.36881_22.05216,62.6071128845
1845,-159.36962_22.05229,62.6071128845
1846,-159.38376_22.05792,70.1703109741
1847,-159.38338_22.05843,70.1703109741
1848,-159.38398_22.05719,69.7206497192
1849,-159.38216_22.06005,70.6703491211
1850,-159.38074_22.06071,69.5147399902
1851,-159.38076_22.05946,69.03135681149999
1852,-159.38086_22.05927,69.03135681149999
1853,-159.38896_22.05573,73.3837585449
1854,-159.38867_22.05565,73.3837585449
1855,-159.38432_22.05783,71.3897628784
1856,-159.38563_22.05653,70.9156341553
1857,-159.37784_22.06189,68.3745346069
1858,-159.37765_22.06153,68.3745346069
1859,-159.37922_22.06258,68.8318252563
1860,-159.38095_22.06319,69.9983520508
1861,-159.38146_22.06357,69.9983520508
1862,-159.38559_22.06305,72.46171569819998
1863,-159.38011_22.06360,69.9983520508
1864,-159.33029_22.05347,45.3681945801
1865,-159.32006_22.06420,42.566043853800004
1866,-159.31926_22.06269,42.566043853800004
1867,-159.38283_22.07560,75.25601959229999
1868,-159.37429_22.06691,67.3367919922
1869,-159.36615_22.07739,64.7869949341
1870,-159.37578_22.07899,71.1853103638
1871,-159.37147_22.06360,65.451133728
1872,-159.37178_22.06267,65.451133728
1873,-159.37464_22.07890,69.6042709351
1874,-159.37343_22.07774,69.0417022705
1875,-159.35946_22.07318,60.5629043579
1876,-159.36086_22.07292,60.5629043579
1877,-159.36150_22.07275,61.772724151599995
1878,-159.36119_22.07270,60.5629043579
1879,-159.36013_22.06875,60.4349212646
1880,-159.36079_22.06888,60.4349212646
1881,-159.36022_22.07134,60.5629043579
1882,-159.36116_22.07169,60.5629043579
1883,-159.36166_22.06949,61.6180648804
1884,-159.36185_22.07126,61.772724151599995
1885,-159.36046_22.06881,60.4349212646
1886,-159.37687_22.07065,68.9691238403
1887,-159.37599_22.06988,68.9691238403
1888,-159.37480_22.06927,67.7093963623
1889,-159.36336_22.07159,61.772724151599995
1890,-159.36294_22.06637,61.259078979499996
1891,-159.36304_22.06570,61.259078979499996
1892,-159.37343_22.09715,79.10874176029999
1893,-159.37246_22.09756,76.69649505619999
1894,-159.37216_22.09602,76.69649505619999
1895,-159.37167_22.09645,76.69649505619999
1896,-159.37507_22.09148,78.15635681149999
1897,-159.37635_22.09187,78.15635681149999
1898,-159.37593_22.09008,76.6591796875
1899,-159.37935_22.08151,73.7702789307
1900,-159.37984_22.08209,75.58853149409998
1901,-159.38132_22.08324,76.7080535889
1902,-159.36623_22.06826,63.77069473270001
1903,-159.36926_22.07115,65.5139923096
1904,-159.36932_22.07026,65.2291946411
1905,-159.31808_22.06583,42.1440658569
1906,-159.31840_22.06613,42.1440658569
1907,-159.31866_22.06990,41.9953842163
1908,-159.31870_22.06789,42.0830383301
1909,-159.32091_22.06812,42.492767334
1910,-159.31801_22.07434,41.872379303
1911,-159.31887_22.09280,43.2931861877
1912,-159.31318_22.08310,40.9266052246
1913,-159.31424_22.08270,40.9266052246
1914,-159.31538_22.08315,41.3389282227
1915,-159.31546_22.08272,41.3389282227
1916,-159.31880_22.08380,42.4648513794
1917,-159.36958_22.10210,77.48101806639998
1918,-159.32103_22.08678,43.5279426575
1919,-159.32266_22.08770,43.5279426575
1920,-159.35225_22.09590,59.744018554700006
1921,-159.35113_22.09533,59.000259399399994
1922,-159.35008_22.09480,57.6088027954
1923,-159.36307_22.09411,67.0854721069
1924,-159.35837_22.10411,67.8050765991
1925,-159.34727_22.09901,57.5540847778
1926,-159.33892_22.09528,51.3149185181
1927,-159.33668_22.08835,49.1519393921
1928,-159.33499_22.08686,49.1519393921
1929,-159.33770_22.09199,50.9256477356
1930,-159.33897_22.08779,50.249286651599995
1931,-159.34833_22.09632,58.2807388306
1932,-159.34911_22.09586,58.2807388306
1933,-159.34838_22.09759,58.2807388306
1934,-159.34005_22.09025,51.7210960388
1935,-159.34287_22.09629,54.2219543457
1936,-159.34240_22.09569,53.7200012207
1937,-159.34062_22.09767,52.9727401733
1938,-159.34121_22.09722,52.9727401733
1939,-159.33848_22.09410,51.3149185181
1940,-159.33981_22.09372,52.5064201355
1941,-159.33698_22.09046,50.5765647888
1942,-159.30568_22.09734,40.8652496338
1943,-159.32732_22.08517,44.9706611633
1944,-159.33140_22.08854,47.064788818400004
1945,-159.33748_22.09804,52.2359428406
1946,-159.33073_22.09501,48.009475708000004
1947,-159.33049_22.09433,48.009475708000004
1948,-159.32988_22.09389,46.9914627075
1949,-159.31629_22.09672,42.5514335632
1950,-159.31534_22.09612,42.5514335632
1951,-159.31685_22.08751,42.0893058777
1952,-159.31667_22.09001,42.3316192627
1953,-159.31538_22.08912,41.7367248535
1954,-159.31936_22.08646,42.6040000916
1955,-159.31842_22.08811,42.0893058777
1956,-159.31815_22.08896,42.0893058777
1957,-159.31930_22.08818,42.7781600952
1958,-159.31974_22.08891,42.7781600952
1959,-159.31927_22.08742,42.7781600952
1960,-159.32216_22.08975,43.78262329100001
1961,-159.32234_22.08974,43.78262329100001
1962,-159.32255_22.08983,43.78262329100001
1963,-159.32273_22.08944,43.78262329100001
1964,-159.32230_22.08929,43.78262329100001
1965,-159.32207_22.08911,43.78262329100001
1966,-159.32225_22.08903,43.78262329100001
1967,-159.32226_22.08888,43.5279426575
1968,-159.32172_22.08885,43.5279426575
1969,-159.32161_22.08874,43.5279426575
1970,-159.32103_22.08841,43.5279426575
1971,-159.32151_22.08928,43.78262329100001
1972,-159.32154_22.08948,43.78262329100001
1973,-159.31930_22.08992,43.0220184326
1974,-159.31923_22.08963,43.0220184326
1975,-159.31821_22.09165,42.594272613499996
1976,-159.31861_22.09060,42.3316192627
1977,-159.31854_22.09138,42.594272613499996
1978,-159.31901_22.09104,43.0220184326
1979,-159.31415_22.09416,41.694717407199995
1980,-159.32378_22.09549,45.2046546936
1981,-159.32347_22.08611,44.1139335632
1982,-159.32363_22.08915,44.585430145299995
1983,-159.32379_22.08926,44.585430145299995
1984,-159.32347_22.09442,45.2046546936
1985,-159.32408_22.09441,45.2046546936
1986,-159.32535_22.09553,45.2046546936
1987,-159.41032_22.20550,68.6892471313
1988,-159.32584_22.09793,46.4196815491
1989,-159.32700_22.09694,46.4196815491
1990,-159.33117_22.09848,48.801109313999994
1991,-159.32315_22.09699,44.7018280029
1992,-159.34501_22.10066,56.8510284424
1993,-159.34355_22.10192,56.8510284424
1994,-159.34239_22.10184,55.4417495728
1995,-159.34118_22.10044,54.105136871300004
1996,-159.34062_22.10076,54.105136871300004
1997,-159.31631_22.09226,41.9784202576
1998,-159.31691_22.09258,42.594272613499996
1999,-159.31913_22.09476,43.5999336243
2000,-159.31542_22.08511,41.3887710571
2001,-159.31469_22.08435,41.3389282227
2002,-159.34137_22.10153,55.4417495728
2003,-159.34090_22.10182,54.105136871300004
2004,-159.34070_22.10199,54.105136871300004
2005,-159.32581_22.08350,44.7767181396
2006,-159.35211_22.09907,60.5904464722
2007,-159.35328_22.09899,62.16954422
2008,-159.35817_22.09730,64.4948120117
2009,-159.35962_22.09769,66.31978607180001
2010,-159.35343_22.09950,62.16954422
2011,-159.32916_22.08239,45.64686203
2012,-159.33038_22.08291,46.596786499
2013,-159.33041_22.08520,46.8221206665
2014,-159.32755_22.08175,44.643753051800005
2015,-159.33096_22.08426,46.596786499
2016,-159.32829_22.08415,45.64686203
2017,-159.32846_22.08262,45.64686203
2018,-159.33135_22.08269,46.596786499
2019,-159.32908_22.08132,45.497997283900006
2020,-159.32679_22.08217,44.643753051800005
2021,-159.33443_22.10009,49.874729156499995
2022,-159.33474_22.10076,51.577201843299996
2023,-159.33467_22.10092,51.577201843299996
2024,-159.32054_22.09376,43.5999336243
2025,-159.32164_22.09359,44.3833732605
2026,-159.31972_22.09236,43.2931861877
2027,-159.33081_22.09691,48.3842468262
2028,-159.33364_22.09806,49.874729156499995
2029,-159.33421_22.09470,49.0477561951
2030,-159.33299_22.09969,49.874729156499995
2031,-159.33276_22.09928,49.874729156499995
2032,-159.33337_22.09953,49.874729156499995
2033,-159.33321_22.09978,49.874729156499995
2034,-159.33375_22.09957,49.874729156499995
2035,-159.32602_22.09460,46.078769683800004
2036,-159.32506_22.09419,45.2046546936
2037,-159.32838_22.09311,46.6607284546
2038,-159.32849_22.09324,46.6607284546
2039,-159.32792_22.09335,46.6607284546
2040,-159.32710_22.09300,45.7554092407
2041,-159.34586_22.11915,65.7014083862
2042,-159.33302_22.10779,52.059421539300004
2043,-159.33292_22.10831,52.059421539300004
2044,-159.33291_22.10857,52.059421539300004
2045,-159.29877_22.10953,41.275917053200004
2046,-159.30676_22.10390,41.455619811999995
2047,-159.29963_22.11738,41.910049438499996
2048,-159.29752_22.11772,41.6988792419
2049,-159.33220_22.17457,50.3444595337
2050,-159.31700_22.15865,48.437812805200004
2051,-159.29766_22.14363,41.983127594
2052,-159.30934_22.13433,45.332370758100005
2053,-159.31055_22.14276,46.3613586426
2054,-159.31232_22.14444,47.4795074463
2055,-159.31278_22.14382,47.4795074463
2056,-159.31378_22.14333,47.4795074463
2057,-159.31267_22.14455,47.4795074463
2058,-159.30495_22.14591,43.2965583801
2059,-159.30625_22.14450,44.2163391113
2060,-159.30511_22.14476,43.385307311999995
2061,-159.30638_22.14500,44.2163391113
2062,-159.30787_22.14500,45.10632705689999
2063,-159.30442_22.14492,43.385307311999995
2064,-159.30412_22.14507,43.385307311999995
2065,-159.30352_22.14493,43.385307311999995
2066,-159.30456_22.14541,43.2965583801
2067,-159.31288_22.14777,47.1188850403
2068,-159.31536_22.14635,48.813816070600005
2069,-159.30104_22.14312,42.8165550232
2070,-159.30055_22.14350,42.3012237549
2071,-159.30753_22.13654,45.3377151489
2072,-159.30743_22.13638,44.458545684799994
2073,-159.30727_22.15051,43.7550163269
2074,-159.30615_22.15401,43.5484771729
2075,-159.30603_22.15229,43.5484771729
2076,-159.30674_22.15178,43.7550163269
2077,-159.30688_22.15132,43.7550163269
2078,-159.30663_22.15148,43.7550163269
2079,-159.30496_22.13582,43.6621513367
2080,-159.30262_22.13996,42.9310798645
2081,-159.30994_22.15217,45.3247299194
2082,-159.31267_22.15246,46.479919433599996
2083,-159.30866_22.15046,44.545639038100006
2084,-159.30842_22.15022,44.545639038100006
2085,-159.31792_22.15697,48.437812805200004
2086,-159.31749_22.15696,48.437812805200004
2087,-159.31875_22.15740,50.1775016785
2088,-159.31984_22.16437,47.7687606812
2089,-159.31823_22.16276,47.086296081499995
2090,-159.30523_22.15799,42.5070457458
2091,-159.30631_22.15905,42.8403205872
2092,-159.30934_22.16212,43.0923614502
2093,-159.30839_22.15926,43.417804718
2094,-159.30682_22.15931,42.8403205872
2095,-159.31092_22.16120,43.8339500427
2096,-159.31048_22.16175,43.8339500427
2097,-159.30949_22.16621,42.4275360107
2098,-159.31854_22.16677,45.7050895691
2099,-159.31739_22.16548,46.3820152283
2100,-159.31481_22.17004,43.5402412415
2101,-159.31731_22.17229,43.81848526
2102,-159.33073_22.19200,44.4666862488
2103,-159.33789_22.18953,47.790401458699996
2104,-159.33929_22.18773,50.215034484899995
2105,-159.34510_22.19235,50.984603881800005
2106,-159.33842_22.19836,45.9746246338
2107,-159.33936_22.18138,53.0833320618
2108,-159.33587_22.20098,45.188953399700004
2109,-159.32058_22.17924,43.071350097700005
2110,-159.33433_22.19220,45.172565460200005
2111,-159.33363_22.19214,45.172565460200005
2112,-159.33333_22.19201,45.172565460200005
2113,-159.33383_22.19374,44.927326202399996
2114,-159.33389_22.19389,44.927326202399996
2115,-159.34805_22.19533,51.9009933472
2116,-159.36817_22.20683,56.0858001709
2117,-159.37943_22.20996,59.0577163696
2118,-159.37767_22.20537,62.451538085900005
2119,-159.38303_22.21358,57.40965271
2120,-159.38202_22.21360,57.40965271
2121,-159.37712_22.20156,63.5940704346
2122,-159.37765_22.19948,66.2228622437
2123,-159.37464_22.19874,66.2845840454
2124,-159.37609_22.19751,67.3264312744
2125,-159.37902_22.19562,70.181137085
2126,-159.38061_22.19448,72.9169921875
2127,-159.37983_22.20153,64.9653091431
2128,-159.37240_22.21231,55.497997283900006
2129,-159.37143_22.21191,55.497997283900006
2130,-159.38770_22.19579,72.06800842289998
2131,-159.38779_22.19726,70.0690765381
2132,-159.38355_22.19495,71.3787612915
2133,-159.38395_22.19358,73.437789917
2134,-159.38625_22.19202,76.08076477049998
2135,-159.38586_22.19387,73.7767562866
2136,-159.36109_22.19552,59.6860618591
2137,-159.36148_22.19364,61.499843597399995
2138,-159.36172_22.19045,65.2013397217
2139,-159.35697_22.19659,56.494640350299996
2140,-159.35473_22.19786,53.771320343
2141,-159.35593_22.19954,54.0043678284
2142,-159.35350_22.19695,54.9056243896
2143,-159.40961_22.18709,82.01541137699999
2144,-159.39500_22.18838,78.4333343506
2145,-159.40311_22.22636,53.465766906700004
2146,-159.40165_22.22343,55.386627197299994
2147,-159.39957_22.22081,56.3937606812
2148,-159.39648_22.22028,56.126197814899996
2149,-159.38999_22.21814,56.2940864563
2150,-159.41061_22.22121,57.4826278687
2151,-159.40864_22.22235,56.0281410217
2152,-159.41459_22.21990,57.817295074499995
2153,-159.41469_22.21894,59.1991882324
2154,-159.40918_22.20747,67.0703735352
2155,-159.42238_22.18668,85.79964447019998
2156,-159.40903_22.20990,65.4421081543
2157,-159.40999_22.20979,65.4421081543
2158,-159.41133_22.20809,67.2662963867
2159,-159.41127_22.20765,67.2662963867
2160,-159.40582_22.21251,63.3812522888
2161,-159.40766_22.21114,63.643775939899996
2162,-159.41167_22.20745,67.2662963867
2163,-159.41015_22.20428,68.6892471313
2164,-159.42391_22.21903,59.9052963257
2165,-159.42739_22.21237,65.0556182861
2166,-159.42180_22.21568,61.0769233704
2167,-159.42317_22.22241,57.505065918
2168,-159.41948_22.21845,59.508846283000004
2169,-159.41873_22.21735,59.508846283000004
2170,-159.40641_22.20334,69.7086868286
2171,-159.40662_22.20344,70.0242004395
2172,-159.40728_22.20475,68.437286377
2173,-159.40713_22.20494,68.437286377
2174,-159.40807_22.20629,66.8430480957
2175,-159.40770_22.20605,66.8430480957
2176,-159.40162_22.21250,62.7163658142
2177,-159.40921_22.20189,70.3068695068
2178,-159.41097_22.20342,70.3068695068
2179,-159.40366_22.20231,69.3719024658
2180,-159.40334_22.20205,69.3719024658
2181,-159.40004_22.20195,69.0126419067
2182,-159.40091_22.20209,69.0126419067
2183,-159.43032_22.19295,81.1619644165
2184,-159.43043_22.19412,81.1619644165
2185,-159.43079_22.19615,78.9977264404
2186,-159.43206_22.20053,75.3176803589
2187,-159.43233_22.20214,73.31536865229998
2188,-159.42907_22.20752,69.03760528560001
2189,-159.42678_22.20900,66.84033966060001
2190,-159.41636_22.21084,64.1191329956
2191,-159.41473_22.20695,67.41841888430001
2192,-159.41375_22.20638,67.41841888430001
2193,-159.41206_22.20657,67.2662963867
2194,-159.41219_22.20680,67.2662963867
2195,-159.40507_22.20805,66.55127716060001
2196,-159.40727_22.20816,66.8430480957
2197,-159.40619_22.20771,66.55127716060001
2198,-159.40752_22.20701,66.8430480957
2199,-159.40676_22.20761,66.8430480957
2200,-159.40612_22.20690,66.55127716060001
2201,-159.40573_22.20709,66.55127716060001
2202,-159.40537_22.20688,66.55127716060001
2203,-159.40474_22.20576,68.13623046880001
2204,-159.40488_22.20592,68.13623046880001
2205,-159.49030_22.21207,76.92527771
2206,-159.40361_22.20689,66.2214202881
2207,-159.40380_22.20665,66.2214202881
